"","Gene_Symbol","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CNTNAP3B","CNTNAP3B",1.17421543155963e-05,0.45875784303353,0.048,0.035,0.313949979936099
"TTC21B","TTC21B",1.1750826707498e-05,-0.111462135945919,0.297,0.331,0.314181853678373
"ALAD","ALAD",1.1789071793993e-05,-0.306016633185601,0.083,0.102,0.315204412555992
"SLC2A1","SLC2A1",1.18012799796032e-05,0.324815082313151,0.106,0.086,0.315530822814652
"DNAJC24","DNAJC24",1.18102162545194e-05,-0.129872543694681,0.111,0.134,0.315769751997086
"ZNF211","ZNF211",1.19294837190971e-05,-0.459502242479231,0.029,0.042,0.3189586061975
"MOCS2","MOCS2",1.1975384195904e-05,0.45157577291039,0.079,0.062,0.320185847245886
"ENSG00000177337","ENSG00000177337",1.21006239223291e-05,0.395994881307975,0.037,0.025,0.323534381811312
"ENSG00000266947","ENSG00000266947",1.21058772726175e-05,-0.9618166476304,0.009,0.017,0.323674840637975
"SP1","SP1",1.2172357404134e-05,0.365759131712528,0.158,0.136,0.325452319914332
"FZD3","FZD3",1.21736446050303e-05,-0.238876019573119,0.076,0.095,0.325486735804695
"UBE3C","UBE3C",1.22269452782403e-05,0.1583868452181,0.499,0.476,0.32691183590431
"HESX1","HESX1",1.23405726718317e-05,-0.650411064780707,0.011,0.02,0.329949891526765
"RPGRIP1L","RPGRIP1L",1.23615896515283e-05,-0.330136666560672,0.042,0.056,0.330511822512913
"MCM4","MCM4",1.23702691108425e-05,-0.615489546815054,0.015,0.024,0.330743885216596
"SPEN-AS1","SPEN-AS1",1.24952867371818e-05,-0.373953783894379,0.068,0.086,0.334086481492029
"SLC16A9","SLC16A9",1.2576365569441e-05,-0.640903665199068,0.013,0.022,0.336254286230143
"METTL5","METTL5",1.26666404858383e-05,0.366373401995612,0.088,0.071,0.338667966669858
"ENSG00000277476","ENSG00000277476",1.2701563445929e-05,0.565088636489718,0.023,0.014,0.339601701853804
"DNAI7","DNAI7",1.27583872135278e-05,-0.968628674719821,0.007,0.014,0.341120998928094
"TADA1","TADA1",1.28451022954936e-05,-0.29468060875229,0.063,0.08,0.343439500074613
"HADHB","HADHB",1.30219439324313e-05,0.232230040376951,0.256,0.232,0.348167714921415
"ENSG00000249112","ENSG00000249112",1.31093711439524e-05,0.649144311770268,0.025,0.016,0.350505256275854
"ST7-AS1","ST7-AS1",1.31303013304339e-05,-1.07115976990845,0.004,0.01,0.351064866671811
"RHOA","RHOA",1.31411842915739e-05,0.222978453346737,0.331,0.309,0.351355844403812
"ZNF654","ZNF654",1.31500839654986e-05,0.181548846695207,0.333,0.306,0.351593794985537
"RNF8","RNF8",1.31619587657123e-05,-0.225072199915915,0.117,0.139,0.351911291518849
"MAP3K20-AS1","MAP3K20-AS1",1.32104153986564e-05,1.27366436665236,0.011,0.005,0.353206876513876
"PNP","PNP",1.33697303870911e-05,0.879034878953835,0.021,0.012,0.357466481359654
"ZBTB20-AS5","ZBTB20-AS5",1.33726733613013e-05,0.259283618527717,0.092,0.073,0.357545167661113
"ENSG00000254865","ENSG00000254865",1.34010889451356e-05,0.836707687859781,0.018,0.01,0.358304915126092
"ARL10","ARL10",1.34450930897338e-05,0.275536259945152,0.134,0.113,0.359481453940214
"CIT","CIT",1.3481939981885e-05,-0.13596129685257,0.116,0.14,0.360466629295659
"SYN3","SYN3",1.34847286752591e-05,-0.449068573518224,0.042,0.056,0.360541190590403
"LOC102723323","LOC102723323",1.3522549506627e-05,-0.629534689742751,0.018,0.029,0.361552406158686
"GLMN","GLMN",1.3599532275386e-05,-0.126043077203075,0.135,0.16,0.363610694446995
"NAP1L1","NAP1L1",1.36106096508437e-05,0.214542749850809,0.467,0.448,0.363906870234609
"ARSB","ARSB",1.36891653644912e-05,0.236168229033358,0.3,0.274,0.366007214350402
"EDNRB","EDNRB",1.3750777809778e-05,0.597141317244351,0.024,0.015,0.367654546300034
"CDK5RAP3","CDK5RAP3",1.37595731940873e-05,-0.201818130634023,0.189,0.216,0.367889708490313
"SKP2","SKP2",1.37695126497053e-05,-0.223493425364859,0.095,0.116,0.368155459715169
"ENSG00000271553","ENSG00000271553",1.39498795303644e-05,0.634277566959797,0.03,0.019,0.372977929003354
"LINC03152","LINC03152",1.39583265087803e-05,-0.393779536336218,0.023,0.034,0.373203775865259
"EYA1","EYA1",1.40283118517629e-05,-0.493372782366247,0.034,0.047,0.375074973980584
"GGT1","GGT1",1.40302769552032e-05,-0.509879814485366,0.024,0.036,0.375127514951268
"CNOT8","CNOT8",1.41955276377909e-05,0.32423551157959,0.123,0.102,0.379545822451616
"DHRS4L2","DHRS4L2",1.43232410089611e-05,0.446317505128651,0.088,0.071,0.382960494856593
"ENSG00000227398","ENSG00000227398",1.43265236682132e-05,-0.163752297972823,0.196,0.223,0.383048263317017
"CLINT1","CLINT1",1.4327251140675e-05,0.349422008374482,0.206,0.184,0.383067713748228
"FAN1","FAN1",1.44218031145753e-05,-0.181420290958136,0.218,0.247,0.385595749874398
"GPBP1","GPBP1",1.4549755962731e-05,-0.103450308795079,0.557,0.593,0.38901682517554
"SLC9A8","SLC9A8",1.45618436492695e-05,-0.18772585313361,0.153,0.178,0.389340013650518
"SLC35G2","SLC35G2",1.46047688927664e-05,0.378818067844004,0.049,0.036,0.390487705885895
"THRA","THRA",1.47074989333952e-05,-0.117183071821232,0.229,0.26,0.393234398982188
"TSPAN13","TSPAN13",1.47583987956495e-05,0.86004305425244,0.025,0.016,0.39459530859928
"GAB2","GAB2",1.47663681641062e-05,0.146601278214774,0.789,0.784,0.394808385603707
"ENSG00000245904","ENSG00000245904",1.48427975131964e-05,0.516508372522525,0.038,0.027,0.396851877110331
"CRLS1","CRLS1",1.48890406679191e-05,0.294175804476742,0.182,0.159,0.398088280338152
"CAND1","CAND1",1.49521925896223e-05,-0.135049966554333,0.246,0.277,0.399776773268731
"DISP1","DISP1",1.49767707172149e-05,0.663764621052475,0.028,0.018,0.400433918666175
"LRRC17","LRRC17",1.49811505132571e-05,-0.517506259831193,0.018,0.028,0.400551021272954
"PSMD14","PSMD14",1.50258402343423e-05,-0.12588397807471,0.241,0.272,0.401745890345611
"DYNLRB2","DYNLRB2",1.50949345293823e-05,-1.14853286360424,0.006,0.013,0.403593264512095
"TMEM52B","TMEM52B",1.51222362609055e-05,1.03047828617266,0.01,0.004,0.404323230907831
"ENSG00000273373","ENSG00000273373",1.51502614384666e-05,0.664702835403727,0.037,0.025,0.405072540080281
"ENSG00000272865","ENSG00000272865",1.51725779889639e-05,0.394390650982743,0.048,0.035,0.405669217690927
"CIZ1","CIZ1",1.51855668890283e-05,0.30604413874018,0.135,0.113,0.406016501911949
"ENSG00000284721","ENSG00000284721",1.52090253687522e-05,-1.27255672857076,0.006,0.012,0.406643711284327
"EMC4","EMC4",1.52466993228761e-05,-0.400140397536318,0.062,0.079,0.407650999795739
"BCL2L2-PABPN1","BCL2L2-PABPN1",1.52731310777149e-05,0.42277431332953,0.105,0.086,0.408357705624864
"LAS1L","LAS1L",1.52932735969051e-05,-0.297964077071968,0.083,0.102,0.408896256160451
"ATG101","ATG101",1.53329326805767e-05,0.369257253501246,0.046,0.033,0.40995662108058
"SEL1L2","SEL1L2",1.53571184688661e-05,-0.819716588933304,0.008,0.015,0.410603276502073
"TBK1","TBK1",1.53785992712508e-05,0.270668782158728,0.239,0.215,0.411177608715432
"ENSG00000257342","ENSG00000257342",1.54996980915185e-05,0.982712472457514,0.024,0.015,0.41441542787293
"SERPINE3","SERPINE3",1.55667812457231e-05,-0.802656883847346,0.008,0.016,0.416209030166898
"RETREG3","RETREG3",1.57089798719887e-05,0.305404660700469,0.175,0.152,0.420010994837361
"ETFRF1","ETFRF1",1.57124923278249e-05,-0.197734803444598,0.11,0.132,0.420104907369055
"PAMR1","PAMR1",1.57190792592883e-05,-0.601232400845214,0.008,0.015,0.42028102215559
"DNM2","DNM2",1.57606939301481e-05,0.150057118995445,0.536,0.516,0.421393673610371
"MID2","MID2",1.57617403493144e-05,-0.485203741325517,0.036,0.05,0.421421651719618
"PCYOX1L","PCYOX1L",1.57979911832772e-05,-0.492628387049036,0.022,0.033,0.422390890267283
"FLNB","FLNB",1.58103195450292e-05,0.286221649713978,0.256,0.233,0.422720513675446
"RAD23B","RAD23B",1.5922641288351e-05,0.193533857039499,0.303,0.276,0.425723660126639
"LOC105370103","LOC105370103",1.59884863448853e-05,0.92677888430951,0.022,0.013,0.427484159403198
"ZZEF1","ZZEF1",1.60210023359499e-05,-0.107067558459507,0.323,0.358,0.428353539456293
"USP48","USP48",1.60588986390809e-05,-0.108432272343961,0.424,0.461,0.429366772913106
"KAT6B","KAT6B",1.60840928864289e-05,-0.133587306703043,0.371,0.401,0.430040391504449
"SAMD4A","SAMD4A",1.61701388430345e-05,0.232639257820284,0.377,0.353,0.432341002246214
"ENSG00000267348","ENSG00000267348",1.62109733955586e-05,0.412220916636772,0.055,0.041,0.433432795677051
"DAXX","DAXX",1.62128498843587e-05,0.628735327893033,0.041,0.029,0.433482967358098
"TRAPPC13","TRAPPC13",1.62432451784324e-05,-0.185527255816322,0.194,0.221,0.434295646335747
"ENSG00000272343","ENSG00000272343",1.62966325974349e-05,1.05784585308293,0.011,0.005,0.435723065757616
"PZP","PZP",1.63302280447539e-05,-0.873366329542947,0.014,0.022,0.436621307232584
"RABL2B","RABL2B",1.65625567508581e-05,-0.225246674656854,0.091,0.112,0.442833079847693
"ELOA-AS1","ELOA-AS1",1.66581351230624e-05,-0.197644329441024,0.128,0.152,0.44538855878532
"COXFA4","COXFA4",1.66739660952136e-05,-0.173942410546635,0.15,0.175,0.445811831487726
"GDNF","GDNF",1.66989367069186e-05,-0.7524284159993,0.008,0.016,0.446479470732881
"AP4E1","AP4E1",1.67363150976143e-05,0.279479526872832,0.208,0.185,0.447478856764912
"BTRC","BTRC",1.67969053486457e-05,-0.108121795118354,0.495,0.53,0.449098858306741
"ITGA8","ITGA8",1.68143632712694e-05,-0.445534300179681,0.069,0.087,0.449565630783929
"ZMYM4-AS1","ZMYM4-AS1",1.68469894224932e-05,0.616156041693225,0.026,0.017,0.4504379561892
"RARB","RARB",1.69186642556179e-05,-0.41729420137406,0.017,0.027,0.452354326202456
"CLCA2","CLCA2",1.7187530702322e-05,-1.21487209183641,0.004,0.01,0.459543008387985
"ENSG00000274184","ENSG00000274184",1.72056396873712e-05,0.579990536614956,0.038,0.026,0.460027188321243
"SHC2","SHC2",1.72808636078411e-05,-0.270325145398004,0.098,0.119,0.462038450282846
"MAPK14","MAPK14",1.7328323423099e-05,0.260110281212353,0.363,0.344,0.463307383363399
"SEZ6L","SEZ6L",1.73295398276387e-05,-0.480734595903828,0.133,0.154,0.463339906371575
"NDC1","NDC1",1.73554240772876e-05,0.314761817643561,0.125,0.105,0.464031973554439
"SEC11C","SEC11C",1.73629393637805e-05,-0.254931536330157,0.125,0.147,0.464232909769398
"HPS5","HPS5",1.74089156862011e-05,0.252434108682562,0.169,0.146,0.465462178701958
"UNC13D","UNC13D",1.74592459973221e-05,0.436373042617908,0.091,0.073,0.466807860230402
"PPP1R13L","PPP1R13L",1.74809656647146e-05,0.537223276014972,0.038,0.027,0.467388578977474
"NEURL1","NEURL1",1.76744294878712e-05,-0.73978676779506,0.015,0.024,0.472561221217213
"IFT74","IFT74",1.77275001750768e-05,-0.17609321603516,0.122,0.145,0.473980172181027
"ACADVL","ACADVL",1.77315357473058e-05,0.252081355302621,0.186,0.162,0.474088071275716
"MRC1","MRC1",1.77608294223393e-05,0.958973669683241,0.024,0.015,0.474871296265085
"ENSG00000248528","ENSG00000248528",1.79564166258021e-05,0.720739377203873,0.027,0.018,0.48010071132407
"PRKDC","PRKDC",1.80339856275662e-05,0.1853624309886,0.442,0.421,0.482174673724239
"ENSG00000261684","ENSG00000261684",1.80750076044593e-05,1.03441933985311,0.01,0.005,0.483271478320428
"MAN2B1","MAN2B1",1.81108502597296e-05,0.425690999361796,0.104,0.086,0.48422980339439
"QTRT1","QTRT1",1.81522450727184e-05,-0.242430715168309,0.106,0.127,0.485336576509271
"TRPV1","TRPV1",1.81618354455132e-05,-0.401076892673729,0.037,0.051,0.485592994306685
"CFAP68","CFAP68",1.8240932836162e-05,0.684191560115334,0.027,0.018,0.487707821240463
"ENSG00000237978","ENSG00000237978",1.83817339351564e-05,0.355738532535088,0.16,0.139,0.491472420224276
"SLX4","SLX4",1.84250998514895e-05,-0.433225291119769,0.037,0.05,0.492631894729276
"PPIL6","PPIL6",1.85932336959018e-05,-0.594288295742705,0.03,0.043,0.497127289327326
"PANK4","PANK4",1.86212273649824e-05,0.611482323862605,0.031,0.021,0.497875756057534
"AFF3","AFF3",1.86261255344645e-05,-0.158546506740738,0.227,0.256,0.498006718414976
"CLUL1","CLUL1",1.87253574791875e-05,-0.921609495944796,0.006,0.013,0.500659882921037
"MAN1B1","MAN1B1",1.88708467586151e-05,-0.276922113892963,0.079,0.097,0.504549829785092
"FTCD","FTCD",1.90607134841795e-05,-0.174041729948565,0.06,0.077,0.509626296426508
"ARF4","ARF4",1.9183718247996e-05,0.316051589216743,0.155,0.134,0.51291507479667
"ENSG00000218672","ENSG00000218672",1.92546648525108e-05,0.722263308446183,0.019,0.011,0.51481197416158
"OSBPL7","OSBPL7",1.92611576656805e-05,0.393814787243167,0.067,0.052,0.5149855725073
"ENSG00000249249","ENSG00000249249",1.93685841062475e-05,-0.552844560765364,0.025,0.037,0.51785783324874
"FBLN5","FBLN5",1.94656843693467e-05,0.655630741909659,0.021,0.012,0.520454002983222
"ENSG00000232386","ENSG00000232386",1.95398113372958e-05,0.658461780236314,0.052,0.039,0.522435935725278
"NDUFS6","NDUFS6",1.96889161627064e-05,-0.223946162491196,0.123,0.146,0.526422551442282
"MORC4","MORC4",1.97674131756564e-05,0.334850531013462,0.101,0.083,0.528521326077524
"ENSG00000257277","ENSG00000257277",1.98181309551882e-05,0.487065963476744,0.024,0.015,0.529877367348866
"RPN2","RPN2",1.99412493982747e-05,0.257335851762092,0.18,0.156,0.533169185161671
"TMEM14C","TMEM14C",2.00197038601844e-05,0.402881759383514,0.092,0.074,0.535266822109751
"ENSG00000261135","ENSG00000261135",2.02055803479263e-05,-0.968591113127514,0.005,0.011,0.540236601762505
"RAPGEF3","RAPGEF3",2.04274306031694e-05,-0.17511426819609,0.165,0.191,0.54616821203694
"DNAH11","DNAH11",2.04935131425497e-05,0.540042557998078,0.035,0.024,0.547935060892352
"ENSG00000276649","ENSG00000276649",2.05846114481563e-05,-0.465778496079126,0.033,0.046,0.550370756289356
"CAMSAP2","CAMSAP2",2.07129972778184e-05,0.12759010253176,0.555,0.535,0.553803408217029
"VKORC1L1","VKORC1L1",2.07731099386092e-05,-0.161596315855308,0.221,0.25,0.555410640428594
"ACOX1","ACOX1",2.08799023663806e-05,-0.19618048432248,0.127,0.15,0.558265949569917
"ZNF140","ZNF140",2.09218909614305e-05,-0.283332373305244,0.074,0.093,0.559388598635768
"ULK4","ULK4",2.0946763092361e-05,-0.136537090885182,0.183,0.212,0.560053604800457
"KCNK12","KCNK12",2.11009154139788e-05,-0.20934531089302,0.078,0.097,0.564175175423551
"FBXO33","FBXO33",2.11914645928979e-05,0.341436255854032,0.187,0.165,0.56659618882031
"NDUFB10","NDUFB10",2.11916958428272e-05,-0.243673598990916,0.108,0.13,0.56660237174967
"NIPSNAP3B","NIPSNAP3B",2.13240548651866e-05,0.59070225703281,0.029,0.019,0.570141254930495
"FAM219B","FAM219B",2.13908443737389e-05,0.440870937726823,0.077,0.061,0.571927006020657
"ENSG00000255819","ENSG00000255819",2.14297313724255e-05,0.357481727882151,0.063,0.048,0.57296672770454
"MAX-AS1","MAX-AS1",2.1440323848065e-05,0.603792782368445,0.018,0.01,0.573249938725713
"LMAN2L","LMAN2L",2.16481723493123e-05,-0.369746243153075,0.072,0.09,0.578807184103563
"ZDHHC8","ZDHHC8",2.18881342420064e-05,-0.371553831534559,0.069,0.087,0.585223045228526
"REL-DT","REL-DT",2.19526838123508e-05,-1.08513942909944,0.006,0.013,0.586948907090823
"GPS2","GPS2",2.20924877479144e-05,0.403343791391173,0.097,0.08,0.590686844915986
"COL5A1","COL5A1",2.21245291997159e-05,0.624186246512866,0.046,0.034,0.591543537212805
"FHDC1","FHDC1",2.22128001216857e-05,1.00819278391656,0.026,0.017,0.59390363685351
"ZNF354A","ZNF354A",2.22526398237653e-05,0.371649308669004,0.091,0.074,0.594968830968013
"ENSG00000227388","ENSG00000227388",2.25608254170562e-05,0.595842892396564,0.048,0.036,0.603208789175833
"FAM228A","FAM228A",2.26878825920292e-05,-1.22041360466743,0.005,0.01,0.606605916863086
"SH3BP5-AS1","SH3BP5-AS1",2.27051539104283e-05,-0.335515316640663,0.035,0.048,0.607067700103121
"ENSG00000273321","ENSG00000273321",2.28696851526426e-05,0.705442453025259,0.013,0.007,0.611466771926205
"PTPRD-AS1","PTPRD-AS1",2.28846679332912e-05,-0.603914454245479,0.027,0.038,0.611867366532406
"DCTN3","DCTN3",2.3011530306835e-05,-0.328913974192462,0.067,0.084,0.615259285813848
"ENSG00000141979","ENSG00000141979",2.30825997355281e-05,0.587261092826141,0.018,0.011,0.617159469128815
"SH3PXD2B","SH3PXD2B",2.31294596179248e-05,0.327906196830789,0.359,0.342,0.618412361804456
"EIF4B","EIF4B",2.32336144122959e-05,0.255224029597983,0.227,0.204,0.621197148541554
"ENSG00000269102","ENSG00000269102",2.33432416297932e-05,1.08571079527529,0.011,0.006,0.624128251455782
"ARHGAP35","ARHGAP35",2.34992619547823e-05,0.172615010676713,0.394,0.368,0.628299766885014
"ROCK2","ROCK2",2.36162060179524e-05,0.224491336484841,0.345,0.321,0.631426500301994
"GCNT7","GCNT7",2.3641014854234e-05,0.967598597665,0.011,0.006,0.632089814157655
"ZNF773","ZNF773",2.36540160432673e-05,-0.578640926121147,0.014,0.023,0.632437426948838
"ACER2","ACER2",2.37520617209242e-05,0.431624943103418,0.041,0.029,0.635058874232351
"TM9SF4","TM9SF4",2.38452548672663e-05,0.247487885244237,0.257,0.233,0.6375505793861
"ENSG00000253347","ENSG00000253347",2.38822077948386e-05,-0.239260657726113,0.089,0.109,0.638538589810598
"LINC01549","LINC01549",2.39705612966643e-05,-0.301144035161177,0.027,0.039,0.640900897388912
"RIF1","RIF1",2.40901461282776e-05,-0.127081828285088,0.45,0.481,0.644098237031758
"KIF5A","KIF5A",2.46033557156924e-05,0.372553305218458,0.06,0.045,0.657819921770468
"VPS13D","VPS13D",2.47491559790856e-05,0.160796994664764,0.534,0.515,0.661718183412813
"ABCC2","ABCC2",2.48893017544659e-05,0.576860845687917,0.028,0.018,0.665465261009154
"ENSG00000263990","ENSG00000263990",2.49588116811193e-05,0.651743828038202,0.027,0.018,0.667323747918086
"ZNF766","ZNF766",2.49831834479799e-05,0.328839719750775,0.103,0.085,0.667975375848639
"NDST1","NDST1",2.51299679034811e-05,-0.159970273009499,0.235,0.263,0.671899951835375
"DRC9","DRC9",2.5294688362477e-05,0.376528551232699,0.109,0.091,0.676304082747546
"LARP4B","LARP4B",2.5336896088317e-05,0.282010089066534,0.414,0.403,0.677432590713332
"ENSG00000262481","ENSG00000262481",2.53582555588817e-05,-0.851847762851451,0.007,0.014,0.67800367887782
"CCDC97","CCDC97",2.53990869890189e-05,0.483388963264701,0.057,0.043,0.679095388825397
"SUMF2","SUMF2",2.5402593164958e-05,-0.188247761580292,0.144,0.168,0.679189133451482
"ENSG00000278996","ENSG00000278996",2.54837563291748e-05,0.177639713735987,0.576,0.574,0.681359192973147
"EVA1A","EVA1A",2.57490326878036e-05,0.712356263122552,0.025,0.016,0.688451886973806
"IDNK","IDNK",2.5831137999446e-05,-0.308032513743722,0.054,0.07,0.690647136691189
"RELB","RELB",2.58561355861554e-05,0.576582016162744,0.028,0.019,0.691315497167036
"CHTF8","CHTF8",2.59007473383417e-05,0.332005955353698,0.101,0.082,0.692508281585241
"TCEANC2","TCEANC2",2.59714701397351e-05,0.376417606575881,0.098,0.08,0.694399197126097
"NOVA2","NOVA2",2.59752225721631e-05,-0.313530304351504,0.08,0.098,0.694499525911924
"LACC1","LACC1",2.62013130198743e-05,-0.773276798099138,0.013,0.022,0.70054450621238
"CEP112","CEP112",2.62806068208129e-05,0.269315142204135,0.115,0.096,0.702664584568075
"ERMAP","ERMAP",2.65272180282634e-05,0.399317877578621,0.078,0.062,0.709258228421678
"FPGS","FPGS",2.67819261039058e-05,0.347891743398221,0.108,0.089,0.716068358240129
"ZCWPW1","ZCWPW1",2.70649917860454e-05,-0.198532517727296,0.103,0.124,0.723636685383495
"ENSG00000283374","ENSG00000283374",2.71166556134581e-05,-0.420984243932016,0.032,0.045,0.725018021137028
"ENSG00000274341","ENSG00000274341",2.72279359888793e-05,-0.894100889907238,0.006,0.012,0.727993324534666
"AVEN","AVEN",2.73464462088729e-05,-0.151607950040447,0.156,0.182,0.731161932286634
"PSMD5","PSMD5",2.73918300477272e-05,-0.212326633410165,0.143,0.167,0.732375359986081
"ZNF268","ZNF268",2.80528686628266e-05,-0.405112665799844,0.051,0.066,0.750049549437995
"LOC105376805","LOC105376805",2.80686971715607e-05,0.90668803594617,0.015,0.008,0.75047275627602
"PLAAT4","PLAAT4",2.81701710880869e-05,-0.364982704980226,0.029,0.041,0.75318586438218
"ENOX2","ENOX2",2.82064559177599e-05,-0.134996736894785,0.358,0.392,0.754156011873146
"ERP29","ERP29",2.82721642552881e-05,0.390589899401469,0.111,0.093,0.755912855693639
"LRRC27","LRRC27",2.86106017093769e-05,-0.295608286883288,0.044,0.058,0.764961657903611
"ENTPD5","ENTPD5",2.86415801390431e-05,-0.225719534581131,0.058,0.074,0.765789928177596
"ALKBH5","ALKBH5",2.92288809723499e-05,0.288562273421944,0.209,0.186,0.78149259055772
"AACS","AACS",2.92804066096595e-05,0.414161034485938,0.1,0.082,0.782870231522466
"CSNK1D","CSNK1D",2.96500129479297e-05,0.239049928510301,0.21,0.187,0.792752396188797
"MTMR10","MTMR10",2.96532640041276e-05,-0.103361479346085,0.436,0.467,0.792839319678358
"ESRRA","ESRRA",2.9656831646421e-05,0.431934206516298,0.079,0.063,0.792934707730358
"EPC1","EPC1",2.98387735301175e-05,0.140417044905086,0.535,0.512,0.79779928787475
"PNPLA8","PNPLA8",2.98895014602569e-05,0.290614525043401,0.248,0.226,0.799155600542889
"ZC3HAV1L","ZC3HAV1L",2.99577452276376e-05,1.13553250565904,0.01,0.005,0.800980234151347
"RELT","RELT",3.0068626449986e-05,0.397118366832948,0.059,0.045,0.803944865393277
"DNAAF10","DNAAF10",3.03221101898869e-05,-0.441367540750614,0.032,0.044,0.810722260147007
"PARP10","PARP10",3.04249036258052e-05,0.500626970933,0.042,0.03,0.813470648243153
"DNAJC17","DNAJC17",3.0543566657344e-05,-0.20217585177447,0.13,0.153,0.816643341717406
"MSANTD2-AS1","MSANTD2-AS1",3.06329392286977e-05,-0.48984072399887,0.041,0.055,0.81903289615769
"TAF1D","TAF1D",3.07505618815204e-05,0.190891539431309,0.384,0.36,0.822177773026212
"TRIM4","TRIM4",3.08719659432891e-05,0.250665149325795,0.202,0.178,0.825423753425722
"SUPV3L1","SUPV3L1",3.08993012261055e-05,-0.216743398007162,0.089,0.108,0.826154616882383
"ULK1","ULK1",3.09974387972635e-05,0.261360733534611,0.147,0.125,0.828778521122433
"SALL3","SALL3",3.10020559445144e-05,0.332810662485684,0.096,0.078,0.828901969788482
"HEATR3","HEATR3",3.10449632768706e-05,0.34573837139768,0.141,0.122,0.830049183133689
"CISD2","CISD2",3.11527155893272e-05,0.311754078788502,0.122,0.102,0.832930156711843
"VAMP1","VAMP1",3.13654468165562e-05,-0.207722116150736,0.089,0.108,0.838617951534262
"VPS52","VPS52",3.15595000963495e-05,-0.182461048889364,0.097,0.117,0.843806354076096
"CHD7","CHD7",3.16963920866561e-05,0.117683935649345,0.714,0.707,0.847466435220925
"PARPBP","PARPBP",3.20951701915972e-05,-0.112423086891648,0.013,0.021,0.858128565412735
"LURAP1","LURAP1",3.22369217544645e-05,-0.209763398178507,0.102,0.123,0.861918576949116
"CEP350","CEP350",3.24522148733623e-05,0.137393252726939,0.624,0.612,0.867674869069087
"SUPT3H","SUPT3H",3.24601179960912e-05,0.144711112869821,0.54,0.518,0.867886174861492
"FAM131C","FAM131C",3.25589249320153e-05,-0.360524366297585,0.037,0.05,0.870527975907294
"ENSG00000188185","ENSG00000188185",3.25607200112103e-05,-0.26310025198825,0.057,0.074,0.87057597093973
"ENSG00000260510","ENSG00000260510",3.25678772558353e-05,-0.868132321224179,0.006,0.012,0.870767334189269
"CCDC28A","CCDC28A",3.2720607977047e-05,-0.312001771452089,0.057,0.073,0.874850895482305
"ENSG00000223935","ENSG00000223935",3.27252567874673e-05,-0.572720492025631,0.015,0.024,0.874975190726514
"ENSG00000254731","ENSG00000254731",3.29323508035986e-05,-0.970621276254636,0.011,0.018,0.880512263435816
"B3GAT2","B3GAT2",3.29648587341678e-05,0.440006895296914,0.079,0.063,0.881381427975443
"CCNG1","CCNG1",3.30025712223052e-05,0.43406875850117,0.064,0.049,0.882389746770775
"WDFY1","WDFY1",3.31173696892901e-05,0.295881863508255,0.243,0.221,0.88545911338255
"ENSG00000282951","ENSG00000282951",3.32245483772666e-05,0.759465662343979,0.018,0.01,0.888324749962976
"ZBED4","ZBED4",3.32502741433231e-05,0.344015247346767,0.133,0.113,0.889012579770031
"DNASE1L1","DNASE1L1",3.33174452159608e-05,0.723032168784549,0.019,0.011,0.890808532739144
"ENSG00000251556","ENSG00000251556",3.34313931973693e-05,0.48668116185884,0.033,0.023,0.893855159918064
"IMMP2L","IMMP2L",3.35988216193841e-05,0.161284924349408,0.584,0.563,0.898331693637473
"APOL3","APOL3",3.3665051199283e-05,0.607041124901001,0.017,0.01,0.900102473915229
"AMOTL1","AMOTL1",3.41094262189873e-05,0.540517729135132,0.055,0.042,0.911983728817064
"CLEC11A","CLEC11A",3.42556615121865e-05,-0.31453099846849,0.05,0.065,0.915893621851329
"ENDOG","ENDOG",3.42594811079565e-05,-0.312204021375105,0.044,0.058,0.915995746383433
"TMIGD2","TMIGD2",3.44484291867422e-05,1.00907864828378,0.01,0.005,0.921047651165926
"GPX3","GPX3",3.4467563968912e-05,0.998262807757141,0.01,0.005,0.9215592578368
"H2BC11","H2BC11",3.48955219183101e-05,-0.152931062828285,0.025,0.016,0.933001569529858
"ZNF770","ZNF770",3.49206962135899e-05,0.348184553917277,0.123,0.104,0.933674654662753
"LAMB2","LAMB2",3.50747511131405e-05,1.11549948837369,0.012,0.006,0.937793620512037
"UQCC2","UQCC2",3.52365722077896e-05,0.390032771460182,0.109,0.091,0.94212023111967
"DNPEP","DNPEP",3.53374194363227e-05,0.427982614842935,0.057,0.043,0.944816583468961
"ARL2BP","ARL2BP",3.53865788843038e-05,-0.15159983275801,0.142,0.166,0.94613095962963
"RBM12B","RBM12B",3.55217333902213e-05,0.209995486574487,0.218,0.194,0.949744585654346
"ENSG00000267922","ENSG00000267922",3.55319898615075e-05,-0.19630754096475,0.122,0.144,0.950018812927127
"YAE1","YAE1",3.55698620776985e-05,0.262870059720719,0.183,0.16,0.951031402371425
"PRKAA1","PRKAA1",3.58064160621435e-05,-0.122979110464703,0.176,0.203,0.95735614625353
"RHOXF1-AS1","RHOXF1-AS1",3.61311274661514e-05,0.474357971002114,0.072,0.057,0.966037955062491
"SHISA6","SHISA6",3.61835090601447e-05,-0.542288010022534,0.031,0.043,0.967438481741089
"MRPL43","MRPL43",3.62414523962937e-05,-0.205816888971743,0.098,0.118,0.968987712719704
"SLC7A3","SLC7A3",3.63326886690245e-05,1.28965818146504,0.01,0.005,0.971427096943708
